id,Fill Percentage,battery,eventDate,Distance
5c2bf397530484f84463,0,56,2022-10-09T03:29:10.322Z,2896
5c2bf397530484f84463,0,56,2022-10-09T03:34:12.765Z,2900
5c2bf397530484f84463,0,56,2022-10-09T03:39:15.210Z,2900
5c2bf397530484f84463,0,56,2022-10-09T03:44:17.449Z,2900
5c2bf397530484f84463,0,56,2022-10-09T03:49:19.973Z,2897
5c2bf397530484f84463,0,56,2022-10-09T03:54:22.332Z,2899
5c2bf397530484f84463,0,56,2022-10-09T03:59:24.729Z,2900
5c2bf397530484f84463,0,56,2022-10-09T04:04:27.167Z,2900
5c2bf397530484f84463,0,56,2022-10-09T04:09:29.771Z,2893
5c2bf397530484f84463,0,56,2022-10-09T04:14:32.020Z,2899
5c2bf397530484f84463,0,56,2022-10-09T04:19:34.455Z,2897
5c2bf397530484f84463,0,56,2022-10-09T04:24:36.894Z,2900
5c2bf397530484f84463,0,56,2022-10-09T04:29:39.299Z,2891
5c2bf397530484f84463,0,56,2022-10-09T04:34:42.907Z,2900
5c2bf397530484f84463,0,56,2022-10-09T04:39:44.261Z,2900
5c2bf397530484f84463,0,56,2022-10-09T04:44:46.586Z,2899
5c2bf397530484f84463,0,56,2022-10-09T04:49:49.107Z,2901
5c2bf397530484f84463,0,56,2022-10-09T04:54:51.473Z,2899
5c2bf397530484f84463,0,56,2022-10-09T04:59:53.871Z,2896
5c2bf397530484f84463,0,56,2022-10-09T05:04:56.310Z,2899
5c2bf397530484f84463,0,56,2022-10-09T05:09:58.712Z,2899
5c2bf397530484f84463,0,56,2022-10-09T05:15:01.140Z,2896
5c2bf397530484f84463,0,56,2022-10-09T05:20:03.582Z,2897
5c2bf397530484f84463,0,56,2022-10-09T05:25:06.021Z,2898
5c2bf397530484f84463,0,56,2022-10-09T05:30:08.428Z,2899
5c2bf397530484f84463,0,56,2022-10-09T05:35:11.020Z,2900
5c2bf397530484f84463,0,56,2022-10-09T05:40:13.303Z,2899
5c2bf397530484f84463,0,56,2022-10-09T05:45:15.704Z,2900
5c2bf397530484f84463,0,56,2022-10-09T05:50:18.139Z,2897
5c2bf397530484f84463,0,56,2022-10-09T05:55:20.587Z,2899
5c2bf397530484f84463,0,56,2022-10-09T06:00:22.986Z,2891
5c2bf397530484f84463,0,56,2022-10-09T06:05:25.431Z,2899
5c2bf397530484f84463,0,56,2022-10-09T06:10:28.101Z,2900
5c2bf397530484f84463,0,56,2022-10-09T06:15:30.260Z,2899
5c2bf397530484f84463,0,56,2022-10-09T06:20:32.697Z,2899
5c2bf397530484f84463,0,56,2022-10-09T06:25:35.220Z,2907
5c2bf397530484f84463,0,56,2022-10-09T06:30:37.547Z,2899
5c2bf397530484f84463,0,56,2022-10-09T06:35:39.976Z,2898
5c2bf397530484f84463,0,56,2022-10-09T06:40:42.412Z,2895
5c2bf397530484f84463,0,56,2022-10-09T06:45:44.822Z,2899
5c2bf397530484f84463,0,56,2022-10-09T06:50:47.257Z,2902
5c2bf397530484f84463,0,56,2022-10-09T06:55:49.700Z,2903
5c2bf397530484f84463,0,56,2022-10-09T07:00:52.137Z,2899
5c2bf397530484f84463,0,56,2022-10-09T07:05:54.537Z,2892
5c2bf397530484f84463,0,56,2022-10-09T07:10:56.941Z,2899
5c2bf397530484f84463,0,56,2022-10-09T07:15:59.342Z,2905
5c2bf397530484f84463,0,56,2022-10-09T07:21:01.783Z,2902
5c2bf397530484f84463,0,56,2022-10-09T07:26:04.184Z,2902
5c2bf397530484f84463,0,56,2022-10-09T07:31:07.832Z,2899
5c2bf397530484f84463,0,56,2022-10-09T07:36:09.070Z,2900
5c2bf397530484f84463,0,56,2022-10-09T07:41:11.477Z,2901
5c2bf397530484f84463,0,56,2022-10-09T07:46:14.030Z,2910
5c2bf397530484f84463,0,56,2022-10-09T07:51:16.355Z,2905
5c2bf397530484f84463,0,56,2022-10-09T07:56:18.793Z,2899
5c2bf397530484f84463,0,56,2022-10-09T08:01:21.189Z,2910
5c2bf397530484f84463,17,56,2022-10-09T08:06:22.467Z,1858
5c2bf397530484f84463,33,56,2022-10-09T08:11:23.791Z,1534
5c2bf397530484f84463,25,56,2022-10-09T08:16:25.112Z,1689
5c2bf397530484f84463,21,56,2022-10-09T08:21:26.425Z,1770
5c2bf397530484f84463,27,56,2022-10-09T08:26:27.748Z,1649
5c2bf397530484f84463,21,56,2022-10-09T08:31:29.031Z,1778
5c2bf397530484f84463,32,56,2022-10-09T08:36:30.464Z,1555
5c2bf397530484f84463,21,56,2022-10-09T08:41:31.669Z,1771
5c2bf397530484f84463,21,56,2022-10-09T08:46:32.985Z,1770
5c2bf397530484f84463,25,56,2022-10-09T08:51:34.309Z,1686
5c2bf397530484f84463,27,54,2022-10-09T08:56:36.387Z,1652
5c2bf397530484f84463,20,54,2022-10-09T09:01:36.946Z,1793
5c2bf397530484f84463,31,54,2022-10-09T09:06:38.350Z,1564
5c2bf397530484f84463,31,54,2022-10-09T09:11:39.541Z,1564
5c2bf397530484f84463,20,54,2022-10-09T09:16:40.862Z,1787
5c2bf397530484f84463,31,54,2022-10-09T09:21:42.142Z,1568
5c2bf397530484f84463,21,53,2022-10-09T09:26:43.465Z,1761
5c2bf397530484f84463,23,53,2022-10-09T09:31:44.785Z,1736
5c2bf397530484f84463,20,53,2022-10-09T09:36:46.109Z,1785
5c2bf397530484f84463,20,53,2022-10-09T09:41:47.391Z,1782
5c2bf397530484f84463,20,53,2022-10-09T09:46:50.149Z,1793
5c2bf397530484f84463,20,53,2022-10-09T09:51:51.155Z,1783
5c2bf397530484f84463,31,53,2022-10-09T09:56:52.524Z,1562
5c2bf397530484f84463,21,53,2022-10-09T10:01:53.755Z,1764
5c2bf397530484f84463,18,53,2022-10-09T10:06:55.086Z,1823
5c2bf397530484f84463,20,53,2022-10-09T10:11:56.639Z,1785
5c2bf397530484f84463,20,53,2022-10-09T10:16:57.817Z,1783
5c2bf397530484f84463,20,53,2022-10-09T10:21:59.112Z,1784
5c2bf397530484f84463,20,53,2022-10-09T10:27:00.315Z,1781
5c2bf397530484f84463,21,54,2022-10-09T10:32:01.634Z,1780
5c2bf397530484f84463,29,54,2022-10-09T10:37:02.955Z,1610
5c2bf397530484f84463,28,54,2022-10-09T10:42:04.279Z,1620
5c2bf397530484f84463,25,54,2022-10-09T10:47:05.602Z,1690
5c2bf397530484f84463,29,54,2022-10-09T10:52:06.885Z,1612
5c2bf397530484f84463,21,54,2022-10-09T10:57:08.192Z,1779
5c2bf397530484f84463,21,54,2022-10-09T11:02:09.512Z,1779
5c2bf397530484f84463,21,54,2022-10-09T11:07:10.795Z,1778
5c2bf397530484f84463,24,54,2022-10-09T11:12:12.115Z,1716
5c2bf397530484f84463,30,53,2022-10-09T11:17:13.479Z,1583
5c2bf397530484f84463,29,53,2022-10-09T11:22:14.797Z,1606
5c2bf397530484f84463,24,53,2022-10-09T11:27:16.108Z,1705
5c2bf397530484f84463,24,53,2022-10-09T11:32:17.476Z,1707
5c2bf397530484f84463,21,53,2022-10-09T11:37:18.674Z,1766
5c2bf397530484f84463,20,53,2022-10-09T11:42:20.020Z,1783
5c2bf397530484f84463,29,52,2022-10-09T11:47:21.354Z,1603
5c2bf397530484f84463,26,52,2022-10-09T11:52:22.599Z,1676
5c2bf397530484f84463,21,52,2022-10-09T11:57:23.958Z,1773
5c2bf397530484f84463,19,52,2022-10-09T12:02:25.393Z,1815
5c2bf397530484f84463,24,53,2022-10-09T12:07:26.595Z,1705
5c2bf397530484f84463,29,53,2022-10-09T12:12:27.883Z,1610
5c2bf397530484f84463,29,53,2022-10-09T12:17:29.161Z,1602
5c2bf397530484f84463,25,53,2022-10-09T12:22:30.475Z,1699
5c2bf397530484f84463,24,53,2022-10-09T12:27:31.796Z,1710
5c2bf397530484f84463,19,53,2022-10-09T12:32:33.197Z,1815
5c2bf397530484f84463,29,53,2022-10-09T12:37:34.399Z,1603
5c2bf397530484f84463,25,53,2022-10-09T12:42:35.725Z,1699
5c2bf397530484f84463,30,53,2022-10-09T12:47:37.125Z,1592
5c2bf397530484f84463,20,53,2022-10-09T12:52:38.369Z,1785
5c2bf397530484f84463,29,53,2022-10-09T12:57:39.689Z,1607
5c2bf397530484f84463,29,53,2022-10-09T13:02:40.974Z,1602
5c2bf397530484f84463,19,53,2022-10-09T13:07:42.429Z,1815
5c2bf397530484f84463,29,53,2022-10-09T13:12:43.682Z,1609
5c2bf397530484f84463,30,54,2022-10-09T13:17:44.953Z,1598
5c2bf397530484f84463,25,54,2022-10-09T13:22:46.230Z,1689
5c2bf397530484f84463,21,53,2022-10-09T13:27:47.508Z,1780
5c2bf397530484f84463,30,53,2022-10-09T13:32:48.988Z,1582
5c2bf397530484f84463,21,54,2022-10-09T13:37:50.308Z,1762
5c2bf397530484f84463,21,54,2022-10-09T13:42:51.633Z,1769
5c2bf397530484f84463,29,54,2022-10-09T13:47:52.921Z,1602
5c2bf397530484f84463,30,54,2022-10-09T13:52:54.234Z,1591
5c2bf397530484f84463,30,54,2022-10-09T13:57:55.438Z,1591
5c2bf397530484f84463,30,54,2022-10-09T14:02:56.881Z,1599
5c2bf397530484f84463,29,54,2022-10-09T14:07:58.161Z,1602
5c2bf397530484f84463,30,54,2022-10-09T14:12:59.505Z,1599
5c2bf397530484f84463,30,54,2022-10-09T14:18:00.800Z,1599
5c2bf397530484f84463,30,54,2022-10-09T14:23:02.117Z,1598
5c2bf397530484f84463,29,54,2022-10-09T14:28:03.432Z,1603
5c2bf397530484f84463,29,54,2022-10-09T14:33:04.754Z,1606
5c2bf397530484f84463,31,54,2022-10-09T14:38:06.034Z,1576
5c2bf397530484f84463,29,54,2022-10-09T14:43:07.355Z,1604
5c2bf397530484f84463,29,54,2022-10-09T14:48:08.680Z,1603
5c2bf397530484f84463,29,54,2022-10-09T14:53:09.962Z,1601
5c2bf397530484f84463,29,54,2022-10-09T14:58:11.281Z,1606
5c2bf397530484f84463,29,54,2022-10-09T15:03:12.604Z,1604
5c2bf397530484f84463,29,56,2022-10-09T15:08:13.966Z,1603
5c2bf397530484f84463,29,56,2022-10-09T15:13:15.249Z,1610
5c2bf397530484f84463,29,56,2022-10-09T15:18:16.609Z,1608
5c2bf397530484f84463,29,56,2022-10-09T15:23:17.853Z,1610
5c2bf397530484f84463,25,56,2022-10-09T15:28:19.172Z,1697
5c2bf397530484f84463,30,56,2022-10-09T15:33:20.485Z,1594
5c2bf397530484f84463,29,56,2022-10-09T15:38:21.801Z,1611
5c2bf397530484f84463,29,56,2022-10-09T15:43:23.043Z,1610
5c2bf397530484f84463,29,56,2022-10-09T15:48:24.401Z,1610
5c2bf397530484f84463,29,56,2022-10-09T15:53:25.563Z,1608
5c2bf397530484f84463,29,56,2022-10-09T15:58:27.045Z,1611
5c2bf397530484f84463,29,56,2022-10-09T16:03:28.363Z,1609
5c2bf397530484f84463,29,56,2022-10-09T16:08:29.645Z,1609
5c2bf397530484f84463,29,56,2022-10-09T16:13:30.965Z,1611
5c2bf397530484f84463,29,56,2022-10-09T16:18:32.126Z,1611
5c2bf397530484f84463,29,56,2022-10-09T16:23:33.604Z,1610
5c2bf397530484f84463,29,56,2022-10-09T16:28:34.888Z,1610
5c2bf397530484f84463,29,56,2022-10-09T16:33:36.207Z,1610
5c2bf397530484f84463,29,56,2022-10-09T16:38:37.528Z,1608
5c2bf397530484f84463,29,56,2022-10-09T16:43:38.727Z,1606
5c2bf397530484f84463,29,56,2022-10-09T16:48:40.123Z,1602
5c2bf397530484f84463,29,56,2022-10-09T16:53:41.483Z,1607
5c2bf397530484f84463,29,56,2022-10-09T16:58:42.764Z,1606
5c2bf397530484f84463,29,56,2022-10-09T17:03:44.247Z,1603
5c2bf397530484f84463,29,56,2022-10-09T17:08:45.407Z,1604
5c2bf397530484f84463,29,56,2022-10-09T17:13:46.729Z,1602
5c2bf397530484f84463,30,56,2022-10-09T17:18:48.010Z,1600
5c2bf397530484f84463,29,56,2022-10-09T17:23:49.335Z,1605
5c2bf397530484f84463,29,56,2022-10-09T17:28:50.653Z,1604
5c2bf397530484f84463,29,56,2022-10-09T17:33:51.856Z,1602
5c2bf397530484f84463,29,56,2022-10-09T17:38:53.257Z,1602
5c2bf397530484f84463,29,56,2022-10-09T17:43:54.572Z,1610
5c2bf397530484f84463,19,56,2022-10-09T17:48:55.889Z,1819
5c2bf397530484f84463,29,56,2022-10-09T17:53:57.250Z,1603
5c2bf397530484f84463,29,56,2022-10-09T17:58:58.524Z,1605
5c2bf397530484f84463,29,56,2022-10-09T18:03:59.804Z,1607
5c2bf397530484f84463,29,56,2022-10-09T18:09:01.125Z,1607
5c2bf397530484f84463,29,56,2022-10-09T18:14:02.289Z,1606
5c2bf397530484f84463,29,56,2022-10-09T18:19:03.766Z,1611
5c2bf397530484f84463,29,56,2022-10-09T18:24:05.086Z,1608
5c2bf397530484f84463,29,56,2022-10-09T18:29:06.405Z,1607
5c2bf397530484f84463,29,56,2022-10-09T18:34:07.698Z,1608
5c2bf397530484f84463,29,56,2022-10-09T18:39:09.010Z,1601
5c2bf397530484f84463,29,56,2022-10-09T18:44:10.331Z,1603
5c2bf397530484f84463,30,56,2022-10-09T18:49:11.656Z,1599
5c2bf397530484f84463,29,56,2022-10-09T18:54:12.935Z,1604
5c2bf397530484f84463,29,56,2022-10-09T18:59:14.255Z,1605
5c2bf397530484f84463,29,56,2022-10-09T19:04:15.577Z,1603
5c2bf397530484f84463,29,56,2022-10-09T19:09:16.900Z,1606
5c2bf397530484f84463,29,56,2022-10-09T19:14:18.232Z,1602
5c2bf397530484f84463,29,56,2022-10-09T19:19:19.505Z,1605
5c2bf397530484f84463,29,56,2022-10-09T19:24:20.825Z,1604
5c2bf397530484f84463,30,56,2022-10-09T19:29:22.154Z,1600
5c2bf397530484f84463,30,56,2022-10-09T19:34:23.471Z,1600
5c2bf397530484f84463,30,56,2022-10-09T19:39:24.795Z,1599
5c2bf397530484f84463,29,56,2022-10-09T19:44:26.076Z,1604
5c2bf397530484f84463,29,56,2022-10-09T19:49:27.396Z,1604
5c2bf397530484f84463,29,56,2022-10-09T19:54:28.562Z,1603
5c2bf397530484f84463,29,56,2022-10-09T19:59:29.913Z,1602
5c2bf397530484f84463,29,56,2022-10-09T20:04:31.347Z,1605
5c2bf397530484f84463,29,56,2022-10-09T20:09:32.619Z,1604
5c2bf397530484f84463,29,56,2022-10-09T20:14:33.942Z,1601
5c2bf397530484f84463,29,56,2022-10-09T20:19:35.233Z,1602
5c2bf397530484f84463,29,56,2022-10-09T20:24:36.452Z,1604
5c2bf397530484f84463,29,56,2022-10-09T20:29:37.851Z,1609
5c2bf397530484f84463,29,56,2022-10-09T20:34:39.167Z,1608
5c2bf397530484f84463,29,56,2022-10-09T20:39:40.486Z,1605
5c2bf397530484f84463,29,56,2022-10-09T20:44:42.251Z,1601
5c2bf397530484f84463,30,56,2022-10-09T20:49:43.128Z,1599
5c2bf397530484f84463,29,56,2022-10-09T20:54:44.450Z,1604
5c2bf397530484f84463,29,56,2022-10-09T20:59:45.643Z,1605
5c2bf397530484f84463,29,56,2022-10-09T21:04:46.964Z,1605
5c2bf397530484f84463,29,56,2022-10-09T21:09:48.259Z,1603
5c2bf397530484f84463,29,56,2022-10-09T21:14:49.662Z,1603
5c2bf397530484f84463,29,56,2022-10-09T21:19:50.983Z,1601
5c2bf397530484f84463,29,56,2022-10-09T21:24:52.304Z,1604
5c2bf397530484f84463,29,56,2022-10-09T21:29:53.582Z,1604
5c2bf397530484f84463,29,56,2022-10-09T21:34:54.903Z,1605
5c2bf397530484f84463,29,56,2022-10-09T21:39:56.216Z,1606
5c2bf397530484f84463,29,56,2022-10-09T21:44:57.539Z,1604
5c2bf397530484f84463,30,56,2022-10-09T21:49:58.862Z,1600
5c2bf397530484f84463,29,56,2022-10-09T21:55:00.130Z,1603
5c2bf397530484f84463,29,56,2022-10-09T22:00:01.456Z,1607
5c2bf397530484f84463,29,56,2022-10-09T22:05:02.778Z,1607
5c2bf397530484f84463,30,56,2022-10-09T22:10:04.082Z,1599
5c2bf397530484f84463,30,56,2022-10-09T22:15:05.389Z,1597
5c2bf397530484f84463,29,56,2022-10-09T22:20:06.709Z,1601
5c2bf397530484f84463,29,56,2022-10-09T22:25:08.026Z,1605
5c2bf397530484f84463,30,56,2022-10-09T22:30:09.341Z,1600
5c2bf397530484f84463,30,56,2022-10-09T22:35:10.659Z,1593
5c2bf397530484f84463,29,56,2022-10-09T22:40:11.981Z,1602
